KommuneCode,year,openings,closings,active,net_change,KommuneName,RegionName,population,average_income
0376,2019,2,0,25,2,Guldborgsund,Region Sjælland,60930,284340.8
0376,2020,0,0,25,0,Guldborgsund,Region Sjælland,60722,298674.1
0376,2021,1,2,24,-1,Guldborgsund,Region Sjælland,60328,309181.5
0376,2022,1,0,25,1,Guldborgsund,Region Sjælland,60310,288147.4
0376,2023,2,0,27,2,Guldborgsund,Region Sjælland,60231,286761.3
0376,2024,3,1,29,2,Guldborgsund,Region Sjælland,59759,288186.7
0390,2008,1,1,19,0,Vordingborg,Region Sjælland,46600,246668.7
0390,2009,1,0,20,1,Vordingborg,Region Sjælland,46551,250880.9
0390,2010,1,0,21,1,Vordingborg,Region Sjælland,46319,267275.4
0390,2011,2,2,21,0,Vordingborg,Region Sjælland,46170,263938.7
0390,2012,1,0,22,1,Vordingborg,Region Sjælland,45804,264737.7
0390,2013,3,3,22,0,Vordingborg,Region Sjælland,45465,271902.3
0390,2014,1,3,20,-2,Vordingborg,Region Sjælland,45295,274654.6
0390,2015,0,2,18,-2,Vordingborg,Region Sjælland,45471,280336.3
0390,2016,1,1,18,0,Vordingborg,Region Sjælland,45806,281137.6
0390,2017,1,0,19,1,Vordingborg,Region Sjælland,46037,285056.5
0390,2018,2,0,21,2,Vordingborg,Region Sjælland,46087,290323.7
0390,2019,1,1,21,0,Vordingborg,Region Sjælland,45816,295783.0
0390,2020,1,0,22,1,Vordingborg,Region Sjælland,45566,310662.0
0390,2021,2,0,24,2,Vordingborg,Region Sjælland,45268,318651.8
0390,2022,2,2,24,0,Vordingborg,Region Sjælland,45352,303188.4
0390,2023,0,2,22,-2,Vordingborg,Region Sjælland,45441,295277.8
0390,2024,2,0,24,2,Vordingborg,Region Sjælland,45751,297999.8
0400,2008,0,0,20,0,Bornholm,Region Hovedstaden,42817,239089.8
0400,2009,5,0,25,5,Bornholm,Region Hovedstaden,42563,244140.4
0400,2010,2,1,26,1,Bornholm,Region Hovedstaden,42154,260062.8
0400,2011,1,0,27,1,Bornholm,Region Hovedstaden,41802,255078.9
0400,2012,1,1,27,0,Bornholm,Region Hovedstaden,41303,255287.8
0400,2013,2,5,24,-3,Bornholm,Region Hovedstaden,40715,257100.5
0400,2014,4,1,27,3,Bornholm,Region Hovedstaden,40215,260931.9
0400,2015,0,3,24,-3,Bornholm,Region Hovedstaden,39828,265290.6
0400,2016,1,1,24,0,Bornholm,Region Hovedstaden,39756,270126.0
0400,2017,2,2,24,0,Bornholm,Region Hovedstaden,39695,275221.9
0400,2018,3,0,27,3,Bornholm,Region Hovedstaden,39632,276787.7
0400,2019,3,0,30,3,Bornholm,Region Hovedstaden,39572,286259.3
0400,2020,2,1,31,1,Bornholm,Region Hovedstaden,39499,294596.0
0400,2021,1,0,32,1,Bornholm,Region Hovedstaden,39570,298542.5
0400,2022,3,3,32,0,Bornholm,Region Hovedstaden,39545,277034.5
0400,2023,0,0,32,0,Bornholm,Region Hovedstaden,39602,279942.6
0400,2024,1,0,33,1,Bornholm,Region Hovedstaden,39332,284195.5
0410,2008,1,1,13,0,Middelfart,Region Syddanmark,37274,272325.1
0410,2009,0,3,10,-3,Middelfart,Region Syddanmark,37625,278033.8
0410,2010,1,0,11,1,Middelfart,Region Syddanmark,37661,296906.5
0410,2011,0,1,10,-1,Middelfart,Region Syddanmark,37701,287988.9
0410,2012,0,0,10,0,Middelfart,Region Syddanmark,37612,293781.3
0410,2013,2,1,11,1,Middelfart,Region Syddanmark,37523,298769.8
0410,2014,0,0,11,0,Middelfart,Region Syddanmark,37685,300456.0
0410,2015,0,0,11,0,Middelfart,Region Syddanmark,37857,311665.9
0410,2016,0,0,11,0,Middelfart,Region Syddanmark,37913,312718.4
0410,2017,1,3,9,-2,Middelfart,Region Syddanmark,38093,325477.4
0410,2018,2,0,11,2,Middelfart,Region Syddanmark,38210,326060.4
0410,2019,4,1,14,3,Middelfart,Region Syddanmark,38553,337840.7
0410,2020,1,1,14,0,Middelfart,Region Syddanmark,38853,352695.5
0410,2021,0,0,14,0,Middelfart,Region Syddanmark,39116,361302.0
0410,2022,1,0,15,1,Middelfart,Region Syddanmark,39603,342220.7
0410,2023,0,2,13,-2,Middelfart,Region Syddanmark,39961,339472.1
0410,2024,0,0,13,0,Middelfart,Region Syddanmark,40158,341139.4
0411,2008,0,0,1,0,Christiansø,Region Hovedstaden,96,
0411,2009,0,0,1,0,Christiansø,Region Hovedstaden,96,
0411,2010,0,0,1,0,Christiansø,Region Hovedstaden,101,
0411,2011,0,0,1,0,Christiansø,Region Hovedstaden,94,
0411,2012,0,0,1,0,Christiansø,Region Hovedstaden,103,
0411,2013,0,0,1,0,Christiansø,Region Hovedstaden,92,
0411,2014,0,0,1,0,Christiansø,Region Hovedstaden,90,
0411,2015,0,0,1,0,Christiansø,Region Hovedstaden,91,
0411,2016,0,0,1,0,Christiansø,Region Hovedstaden,91,
0411,2017,0,0,1,0,Christiansø,Region Hovedstaden,78,
0411,2018,0,0,1,0,Christiansø,Region Hovedstaden,83,
0411,2019,0,0,1,0,Christiansø,Region Hovedstaden,90,
0411,2020,0,0,1,0,Christiansø,Region Hovedstaden,84,
0411,2021,0,0,1,0,Christiansø,Region Hovedstaden,90,
0411,2022,0,0,1,0,Christiansø,Region Hovedstaden,93,
0411,2023,0,0,1,0,Christiansø,Region Hovedstaden,93,
0411,2024,0,0,1,0,Christiansø,Region Hovedstaden,91,
0420,2008,0,2,13,-2,Assens,Region Syddanmark,42054,248316.6
0420,2009,2,0,15,2,Assens,Region Syddanmark,42128,258133.3
0420,2010,0,0,15,0,Assens,Region Syddanmark,42054,274223.4
0420,2011,0,0,15,0,Assens,Region Syddanmark,41635,271033.2
0420,2012,0,0,15,0,Assens,Region Syddanmark,41443,270973.7
0420,2013,0,2,13,-2,Assens,Region Syddanmark,41325,274509.4
0420,2014,0,1,12,-1,Assens,Region Syddanmark,41037,276560.4
0420,2015,0,2,10,-2,Assens,Region Syddanmark,41046,282219.9
0420,2016,0,0,10,0,Assens,Region Syddanmark,41224,285720.5
0420,2017,0,0,10,0,Assens,Region Syddanmark,41390,291002.2
0420,2018,0,0,10,0,Assens,Region Syddanmark,41328,293563.5
0420,2019,2,0,12,2,Assens,Region Syddanmark,41212,304183.3
0420,2020,1,0,13,1,Assens,Region Syddanmark,40965,314640.3
0420,2021,1,1,13,0,Assens,Region Syddanmark,40867,322046.1
0420,2022,0,0,13,0,Assens,Region Syddanmark,40972,300334.8
0420,2023,1,1,13,0,Assens,Region Syddanmark,40944,301042.3
0420,2024,0,1,12,-1,Assens,Region Syddanmark,40646,300908.5
0430,2008,0,1,15,-1,Faaborg-Midtfyn,Region Syddanmark,51950,252686.4
0430,2009,0,0,15,0,Faaborg-Midtfyn,Region Syddanmark,52108,256164.7
0430,2010,1,0,16,1,Faaborg-Midtfyn,Region Syddanmark,52085,270643.5
0430,2011,2,1,17,1,Faaborg-Midtfyn,Region Syddanmark,51926,270419.7
0430,2012,0,0,17,0,Faaborg-Midtfyn,Region Syddanmark,51635,271545.0
0430,2013,0,2,15,-2,Faaborg-Midtfyn,Region Syddanmark,51409,274526.2
0430,2014,0,1,14,-1,Faaborg-Midtfyn,Region Syddanmark,51078,279676.2
0430,2015,0,0,14,0,Faaborg-Midtfyn,Region Syddanmark,50953,283775.8
0430,2016,0,0,14,0,Faaborg-Midtfyn,Region Syddanmark,51236,282647.2
0430,2017,1,0,15,1,Faaborg-Midtfyn,Region Syddanmark,51376,290512.1
0430,2018,0,1,14,-1,Faaborg-Midtfyn,Region Syddanmark,51536,295841.4
0430,2019,2,0,16,2,Faaborg-Midtfyn,Region Syddanmark,51809,301498.0
0430,2020,2,2,16,0,Faaborg-Midtfyn,Region Syddanmark,51556,314592.3
0430,2021,1,0,17,1,Faaborg-Midtfyn,Region Syddanmark,51683,320076.3
0430,2022,1,1,17,0,Faaborg-Midtfyn,Region Syddanmark,51849,301973.2
0430,2023,1,3,15,-2,Faaborg-Midtfyn,Region Syddanmark,52253,299792.0
0430,2024,0,1,14,-1,Faaborg-Midtfyn,Region Syddanmark,52291,301789.8
0440,2008,0,0,6,0,Kerteminde,Region Syddanmark,23630,258859.5
0440,2009,0,0,6,0,Kerteminde,Region Syddanmark,23745,266717.2
0440,2010,0,0,6,0,Kerteminde,Region Syddanmark,23770,280515.6
0440,2011,2,0,8,2,Kerteminde,Region Syddanmark,23758,279879.4
0440,2012,3,2,9,1,Kerteminde,Region Syddanmark,23793,277143.9
0440,2013,3,0,12,3,Kerteminde,Region Syddanmark,23787,283338.2
0440,2014,0,0,12,0,Kerteminde,Region Syddanmark,23665,290914.5
0440,2015,0,2,10,-2,Kerteminde,Region Syddanmark,23728,295509.2
0440,2016,0,2,8,-2,Kerteminde,Region Syddanmark,23880,300937.5
0440,2017,1,0,9,1,Kerteminde,Region Syddanmark,23774,302613.2
0440,2018,0,0,9,0,Kerteminde,Region Syddanmark,23756,307703.3
0440,2019,0,3,6,-3,Kerteminde,Region Syddanmark,23773,314937.0
0440,2020,0,0,6,0,Kerteminde,Region Syddanmark,23812,326189.9
0440,2021,2,0,8,2,Kerteminde,Region Syddanmark,23847,345927.0
0440,2022,2,0,10,2,Kerteminde,Region Syddanmark,24034,316176.0
0440,2023,0,1,9,-1,Kerteminde,Region Syddanmark,23991,318520.1
0440,2024,0,0,9,0,Kerteminde,Region Syddanmark,23894,318930.6
0450,2008,1,1,13,0,Nyborg,Region Syddanmark,31607,255405.4
0450,2009,0,0,13,0,Nyborg,Region Syddanmark,31714,261243.5
0450,2010,0,0,13,0,Nyborg,Region Syddanmark,31690,273401.1
0450,2011,3,0,16,3,Nyborg,Region Syddanmark,31499,271744.7
0450,2012,0,2,14,-2,Nyborg,Region Syddanmark,31486,271141.5
0450,2013,1,2,13,-1,Nyborg,Region Syddanmark,31350,273962.3
0450,2014,0,1,12,-1,Nyborg,Region Syddanmark,31314,278294.4
0450,2015,0,0,12,0,Nyborg,Region Syddanmark,31573,281164.3
0450,2016,0,0,12,0,Nyborg,Region Syddanmark,31886,283386.5
0450,2017,1,1,12,0,Nyborg,Region Syddanmark,32142,287469.1
0450,2018,1,0,13,1,Nyborg,Region Syddanmark,32032,295084.3
0450,2019,1,0,14,1,Nyborg,Region Syddanmark,32042,300215.8
0450,2020,1,2,13,-1,Nyborg,Region Syddanmark,32009,313292.7
0450,2021,2,1,14,1,Nyborg,Region Syddanmark,31933,321753.7
0450,2022,1,1,14,0,Nyborg,Region Syddanmark,32098,301246.0
0450,2023,1,0,15,1,Nyborg,Region Syddanmark,32262,304300.7
0450,2024,1,0,16,1,Nyborg,Region Syddanmark,32193,304008.0
0461,2008,8,1,57,7,Odense,Region Syddanmark,186932,252520.0
0461,2009,5,5,57,0,Odense,Region Syddanmark,187929,257560.7
0461,2010,4,1,60,3,Odense,Region Syddanmark,188777,273372.9
0461,2011,7,6,61,1,Odense,Region Syddanmark,190245,271058.7
0461,2012,3,4,60,-1,Odense,Region Syddanmark,191610,263939.0
0461,2013,3,2,61,1,Odense,Region Syddanmark,193370,270701.6
0461,2014,5,4,62,1,Odense,Region Syddanmark,195797,274695.8
0461,2015,4,6,60,-2,Odense,Region Syddanmark,197480,279891.2
0461,2016,2,6,56,-4,Odense,Region Syddanmark,198972,282313.6
0461,2017,8,6,58,2,Odense,Region Syddanmark,200563,284263.2
0461,2018,6,4,60,2,Odense,Region Syddanmark,202348,289138.9
0461,2019,14,2,72,12,Odense,Region Syddanmark,204182,294524.1
0461,2020,4,1,75,3,Odense,Region Syddanmark,204895,305827.8
0461,2021,5,2,78,3,Odense,Region Syddanmark,205509,315502.7
0461,2022,2,1,79,1,Odense,Region Syddanmark,205978,293024.4
0461,2023,10,6,83,4,Odense,Region Syddanmark,207762,298128.1
0461,2024,9,5,87,4,Odense,Region Syddanmark,209078,302877.4
0479,2008,3,0,16,3,Svendborg,Region Syddanmark,59040,264311.6
0479,2009,0,0,16,0,Svendborg,Region Syddanmark,59185,266837.1
0479,2010,1,2,15,-1,Svendborg,Region Syddanmark,58998,279992.9
0479,2011,1,2,14,-1,Svendborg,Region Syddanmark,58713,270972.7
0479,2012,1,2,13,-1,Svendborg,Region Syddanmark,58551,276562.4
0479,2013,0,0,13,0,Svendborg,Region Syddanmark,58296,280636.1
0479,2014,0,1,12,-1,Svendborg,Region Syddanmark,57979,286017.5
0479,2015,0,0,12,0,Svendborg,Region Syddanmark,57988,289164.4
0479,2016,2,0,14,2,Svendborg,Region Syddanmark,58228,293534.5
0479,2017,0,0,14,0,Svendborg,Region Syddanmark,58510,296159.7
0479,2018,1,1,14,0,Svendborg,Region Syddanmark,58698,299011.8
0479,2019,3,1,16,2,Svendborg,Region Syddanmark,58599,310113.6
0479,2020,1,0,17,1,Svendborg,Region Syddanmark,58296,323760.1
0479,2021,0,2,15,-2,Svendborg,Region Syddanmark,58588,332900.7
0479,2022,0,0,15,0,Svendborg,Region Syddanmark,59193,310407.5
0479,2023,1,0,16,1,Svendborg,Region Syddanmark,59735,308955.4
0479,2024,2,0,18,2,Svendborg,Region Syddanmark,59727,310049.0
0480,2008,0,0,5,0,Nordfyns,Region Syddanmark,29470,245431.4
0480,2009,0,0,5,0,Nordfyns,Region Syddanmark,29651,252260.6
0480,2010,0,0,5,0,Nordfyns,Region Syddanmark,29638,269274.5
0480,2011,1,0,6,1,Nordfyns,Region Syddanmark,29507,271238.9
0480,2012,0,0,6,0,Nordfyns,Region Syddanmark,29330,269614.0
0480,2013,0,1,5,-1,Nordfyns,Region Syddanmark,29224,276073.0
0480,2014,0,0,5,0,Nordfyns,Region Syddanmark,29066,278172.8
0480,2015,0,1,4,-1,Nordfyns,Region Syddanmark,29030,281952.8
0480,2016,0,0,4,0,Nordfyns,Region Syddanmark,29298,284199.8
0480,2017,0,0,4,0,Nordfyns,Region Syddanmark,29446,291385.6
0480,2018,0,0,4,0,Nordfyns,Region Syddanmark,29516,296591.2
0480,2019,0,0,4,0,Nordfyns,Region Syddanmark,29693,303729.9
0480,2020,0,0,4,0,Nordfyns,Region Syddanmark,29665,314033.8
0480,2021,0,0,4,0,Nordfyns,Region Syddanmark,29549,320170.3
0480,2022,1,0,5,1,Nordfyns,Region Syddanmark,29714,301280.4
0480,2023,2,2,5,0,Nordfyns,Region Syddanmark,29726,298758.9
0480,2024,0,0,5,0,Nordfyns,Region Syddanmark,29610,301589.5
0482,2008,1,0,7,1,Langeland,Region Syddanmark,13741,233814.3
0482,2009,0,0,7,0,Langeland,Region Syddanmark,13563,234249.8
0482,2010,0,1,6,-1,Langeland,Region Syddanmark,13510,246619.7
0482,2011,0,0,6,0,Langeland,Region Syddanmark,13322,243477.1
0482,2012,2,1,7,1,Langeland,Region Syddanmark,13094,245736.1
0482,2013,1,0,8,1,Langeland,Region Syddanmark,12861,247730.5
0482,2014,0,0,8,0,Langeland,Region Syddanmark,12695,252798.6
0482,2015,1,0,9,1,Langeland,Region Syddanmark,12647,253188.3
0482,2016,0,0,9,0,Langeland,Region Syddanmark,12547,257272.6
0482,2017,0,0,9,0,Langeland,Region Syddanmark,12578,260615.3
0482,2018,0,0,9,0,Langeland,Region Syddanmark,12641,261120.2
0482,2019,1,0,10,1,Langeland,Region Syddanmark,12560,273461.9
0482,2020,0,0,10,0,Langeland,Region Syddanmark,12491,293074.1
0482,2021,0,0,10,0,Langeland,Region Syddanmark,12367,289180.4
0482,2022,0,1,9,-1,Langeland,Region Syddanmark,12316,274806.6
0482,2023,0,0,9,0,Langeland,Region Syddanmark,12384,276986.1
0482,2024,0,1,8,-1,Langeland,Region Syddanmark,12260,272469.5
0492,2008,0,1,5,-1,Ærø,Region Syddanmark,6712,251720.0
0492,2009,0,0,5,0,Ærø,Region Syddanmark,6698,250981.7
0492,2010,0,0,5,0,Ærø,Region Syddanmark,6679,262159.5
0492,2011,0,1,4,-1,Ærø,Region Syddanmark,6663,255603.3
0492,2012,0,0,4,0,Ærø,Region Syddanmark,6636,256706.7
0492,2013,0,1,3,-1,Ærø,Region Syddanmark,6527,254496.1
0492,2014,0,0,3,0,Ærø,Region Syddanmark,6393,265666.3
0492,2015,0,0,3,0,Ærø,Region Syddanmark,6276,266102.4
0492,2016,0,0,3,0,Ærø,Region Syddanmark,6290,272266.5
0492,2017,0,0,3,0,Ærø,Region Syddanmark,6177,270983.0
0492,2018,0,0,3,0,Ærø,Region Syddanmark,6178,272872.2
0492,2019,1,0,4,1,Ærø,Region Syddanmark,6058,279136.8
0492,2020,0,0,4,0,Ærø,Region Syddanmark,5964,289962.9
0492,2021,0,0,4,0,Ærø,Region Syddanmark,5960,296017.2
0492,2022,1,0,5,1,Ærø,Region Syddanmark,6025,273165.6
0492,2023,0,0,5,0,Ærø,Region Syddanmark,6008,270431.8
0492,2024,0,0,5,0,Ærø,Region Syddanmark,5960,273151.6
0510,2008,2,2,23,0,Haderslev,Region Syddanmark,56414,251877.5
0510,2009,2,1,24,1,Haderslev,Region Syddanmark,56508,260978.8
0510,2010,7,2,29,5,Haderslev,Region Syddanmark,56346,272398.7
0510,2011,5,2,32,3,Haderslev,Region Syddanmark,56117,266879.0
0510,2012,6,4,34,2,Haderslev,Region Syddanmark,56188,265234.7
0510,2013,4,2,36,2,Haderslev,Region Syddanmark,56051,270064.4
0510,2014,3,2,37,1,Haderslev,Region Syddanmark,55906,273013.8
0510,2015,1,13,25,-12,Haderslev,Region Syddanmark,55888,277793.9
0510,2016,3,1,27,2,Haderslev,Region Syddanmark,56029,280193.1
0510,2017,1,0,28,1,Haderslev,Region Syddanmark,56045,287632.3
0510,2018,2,3,27,-1,Haderslev,Region Syddanmark,55963,291654.4
0510,2019,3,0,30,3,Haderslev,Region Syddanmark,55857,299830.0
0510,2020,1,1,30,0,Haderslev,Region Syddanmark,55670,311166.6
0510,2021,4,1,33,3,Haderslev,Region Syddanmark,55376,317978.1
0510,2022,9,3,39,6,Haderslev,Region Syddanmark,55340,298175.8
0510,2023,0,2,37,-2,Haderslev,Region Syddanmark,55353,296493.8
0510,2024,3,1,39,2,Haderslev,Region Syddanmark,55438,296827.2
0530,2008,0,2,14,-2,Billund,Region Syddanmark,26181,263671.5
0530,2009,0,1,13,-1,Billund,Region Syddanmark,26235,264981.6
0530,2010,0,0,13,0,Billund,Region Syddanmark,26160,285641.4
0530,2011,0,0,13,0,Billund,Region Syddanmark,26155,286011.8
0530,2012,8,0,21,8,Billund,Region Syddanmark,26220,288575.9
0530,2013,0,1,20,-1,Billund,Region Syddanmark,26357,295861.0
0530,2014,0,0,20,0,Billund,Region Syddanmark,26318,296862.3
0530,2015,4,0,24,4,Billund,Region Syddanmark,26285,298886.9
0530,2016,1,0,25,1,Billund,Region Syddanmark,26434,302803.1
0530,2017,1,0,26,1,Billund,Region Syddanmark,26481,315637.2
0530,2018,17,1,42,16,Billund,Region Syddanmark,26482,318809.0
0530,2019,1,0,43,1,Billund,Region Syddanmark,26629,325489.0
0530,2020,0,0,43,0,Billund,Region Syddanmark,26608,338185.3
0530,2021,1,0,44,1,Billund,Region Syddanmark,26551,349005.0
0530,2022,3,3,44,0,Billund,Region Syddanmark,26631,329825.3
0530,2023,1,1,44,0,Billund,Region Syddanmark,27021,470346.1
0530,2024,3,0,47,3,Billund,Region Syddanmark,27119,340247.8
0540,2008,3,2,30,1,Sønderborg,Region Syddanmark,76913,255951.1
0540,2009,2,1,31,1,Sønderborg,Region Syddanmark,76793,241336.6
0540,2010,3,4,30,-1,Sønderborg,Region Syddanmark,76439,274436.3
0540,2011,6,1,35,5,Sønderborg,Region Syddanmark,76193,270223.9
0540,2012,0,5,30,-5,Sønderborg,Region Syddanmark,76094,273093.8
0540,2013,5,3,32,2,Sønderborg,Region Syddanmark,75732,273538.4
0540,2014,3,3,32,0,Sønderborg,Region Syddanmark,75264,279176.5
0540,2015,2,1,33,1,Sønderborg,Region Syddanmark,74937,281927.3
0540,2016,1,4,30,-3,Sønderborg,Region Syddanmark,74737,285889.4
0540,2017,1,1,30,0,Sønderborg,Region Syddanmark,74801,293328.8
0540,2018,0,1,29,-1,Sønderborg,Region Syddanmark,74650,297512.1
0540,2019,5,0,34,5,Sønderborg,Region Syddanmark,74561,304918.1
0540,2020,0,2,32,-2,Sønderborg,Region Syddanmark,74220,315785.2
0540,2021,2,0,34,2,Sønderborg,Region Syddanmark,73831,323976.9
0540,2022,1,0,35,1,Sønderborg,Region Syddanmark,73711,302168.4
0540,2023,2,0,37,2,Sønderborg,Region Syddanmark,74380,301012.0
0540,2024,4,3,38,1,Sønderborg,Region Syddanmark,74233,303212.6
0550,2008,0,4,21,-4,Tønder,Region Syddanmark,40367,238241.1
0550,2009,3,0,24,3,Tønder,Region Syddanmark,40216,240582.3
0550,2010,1,3,22,-2,Tønder,Region Syddanmark,39710,255187.7
0550,2011,0,0,22,0,Tønder,Region Syddanmark,39464,255409.4
0550,2012,3,2,23,1,Tønder,Region Syddanmark,39083,251920.5
0550,2013,2,3,22,-1,Tønder,Region Syddanmark,38686,260041.4
0550,2014,1,2,21,-1,Tønder,Region Syddanmark,38316,261494.2
0550,2015,0,2,19,-2,Tønder,Region Syddanmark,38010,267346.4
0550,2016,1,2,18,-1,Tønder,Region Syddanmark,37904,269805.4
0550,2017,2,0,20,2,Tønder,Region Syddanmark,37928,283441.0
0550,2018,0,0,20,0,Tønder,Region Syddanmark,37777,282026.4
0550,2019,3,0,23,3,Tønder,Region Syddanmark,37587,295612.9
0550,2020,0,1,22,-1,Tønder,Region Syddanmark,37366,304925.3
0550,2021,0,1,21,-1,Tønder,Region Syddanmark,37050,311598.4
0550,2022,0,2,19,-2,Tønder,Region Syddanmark,36849,302705.8
0550,2023,0,1,18,-1,Tønder,Region Syddanmark,36878,292332.6
0550,2024,1,0,19,1,Tønder,Region Syddanmark,36651,296111.6
0561,2008,5,3,49,2,Esbjerg,Region Syddanmark,114244,264644.4
0561,2009,4,1,52,3,Esbjerg,Region Syddanmark,114595,268033.8
0561,2010,3,7,48,-4,Esbjerg,Region Syddanmark,115114,283897.8
0561,2011,6,1,53,5,Esbjerg,Region Syddanmark,115184,281603.4
0561,2012,7,4,56,3,Esbjerg,Region Syddanmark,115112,282956.5
0561,2013,4,11,49,-7,Esbjerg,Region Syddanmark,115051,288054.5
0561,2014,5,6,48,-1,Esbjerg,Region Syddanmark,115095,292172.9
0561,2015,4,2,50,2,Esbjerg,Region Syddanmark,115446,294492.4
0561,2016,3,3,50,0,Esbjerg,Region Syddanmark,115748,297953.8
0561,2017,6,2,54,4,Esbjerg,Region Syddanmark,115905,303022.1
0561,2018,2,1,55,1,Esbjerg,Region Syddanmark,116032,307663.4
0561,2019,6,0,61,6,Esbjerg,Region Syddanmark,115652,314821.4
0561,2020,3,1,63,2,Esbjerg,Region Syddanmark,115483,325715.0
0561,2021,14,2,75,12,Esbjerg,Region Syddanmark,115579,337030.9
0561,2022,4,2,77,2,Esbjerg,Region Syddanmark,115459,314261.5
0561,2023,10,3,84,7,Esbjerg,Region Syddanmark,115758,315684.3
0561,2024,6,2,88,4,Esbjerg,Region Syddanmark,115423,323331.0
0563,2008,0,0,3,0,Fanø,Region Syddanmark,3192,292258.5
0563,2009,0,0,3,0,Fanø,Region Syddanmark,3207,300677.9
0563,2010,0,0,3,0,Fanø,Region Syddanmark,3219,315099.3
0563,2011,0,0,3,0,Fanø,Region Syddanmark,3213,316472.1
0563,2012,0,0,3,0,Fanø,Region Syddanmark,3251,314155.8
0563,2013,0,1,2,-1,Fanø,Region Syddanmark,3237,320130.5
0563,2014,0,0,2,0,Fanø,Region Syddanmark,3264,324844.4
0563,2015,0,0,2,0,Fanø,Region Syddanmark,3263,326286.2
0563,2016,0,0,2,0,Fanø,Region Syddanmark,3290,324935.4
0563,2017,0,0,2,0,Fanø,Region Syddanmark,3345,330208.5
0563,2018,0,0,2,0,Fanø,Region Syddanmark,3401,332785.8
0563,2019,0,0,2,0,Fanø,Region Syddanmark,3404,334237.2
